"common_name","country","iso3c","wholefish","trimmings","trim_prop","capture","data_source_feed","data_source_fao_area_country","feed_report_spp_name","trimmings_tonnes","wholefish_tonnes","importer_iso3c","sciname","trash_fish"
"sardinellas nei","Georgia","GEO","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Georgia","GEO","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Georgia","GEO","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Georgia","GEO","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Georgia","GEO","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Georgia","GEO","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Georgia","GEO","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Ghana","GHA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Ghana","GHA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Ghana","GHA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Ghana","GHA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Ghana","GHA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Ghana","GHA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Ghana","GHA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Ghana","GHA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Ghana","GHA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Ghana","GHA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Ghana","GHA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Ghana","GHA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Ghana","GHA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Guinea","GIN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Guinea","GIN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Guinea","GIN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Guinea","GIN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Guinea","GIN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Guinea","GIN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Guinea","GIN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Guinea","GIN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Guinea","GIN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Guinea","GIN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Guinea","GIN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Guinea","GIN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Guinea","GIN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Guinea-Bissau","GNB","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Guinea-Bissau","GNB","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Guinea-Bissau","GNB","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Guinea-Bissau","GNB","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Guinea-Bissau","GNB","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Guinea-Bissau","GNB","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Guinea-Bissau","GNB","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Guinea-Bissau","GNB","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Guinea-Bissau","GNB","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Guinea-Bissau","GNB","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Guinea-Bissau","GNB","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Guinea-Bissau","GNB","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Guinea-Bissau","GNB","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Latvia","LVA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Latvia","LVA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Latvia","LVA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Latvia","LVA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Latvia","LVA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Latvia","LVA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Latvia","LVA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Latvia","LVA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Latvia","LVA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Latvia","LVA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Latvia","LVA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Latvia","LVA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Latvia","LVA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Liberia","LBR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Liberia","LBR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Liberia","LBR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Liberia","LBR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Liberia","LBR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Liberia","LBR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Liberia","LBR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Liberia","LBR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Liberia","LBR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Liberia","LBR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Liberia","LBR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Liberia","LBR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Liberia","LBR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Lithuania","LTU","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Lithuania","LTU","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Lithuania","LTU","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Lithuania","LTU","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Lithuania","LTU","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Lithuania","LTU","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Lithuania","LTU","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Lithuania","LTU","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Lithuania","LTU","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Lithuania","LTU","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Lithuania","LTU","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Lithuania","LTU","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Lithuania","LTU","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Mauritania","MRT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Mauritania","MRT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Mauritania","MRT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Mauritania","MRT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Mauritania","MRT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Mauritania","MRT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Mauritania","MRT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Mauritania","MRT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Mauritania","MRT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Mauritania","MRT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Mauritania","MRT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Mauritania","MRT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Mauritania","MRT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Nigeria","NGA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Nigeria","NGA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Nigeria","NGA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Nigeria","NGA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Nigeria","NGA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Nigeria","NGA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Nigeria","NGA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Nigeria","NGA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Nigeria","NGA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Nigeria","NGA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Nigeria","NGA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Nigeria","NGA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Nigeria","NGA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","unknown","unknown","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","unknown","unknown","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","unknown","unknown","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","unknown","unknown","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","unknown","unknown","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","unknown","unknown","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","unknown","unknown","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","unknown","unknown","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","unknown","unknown","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","unknown","unknown","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","unknown","unknown","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","unknown","unknown","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","unknown","unknown","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Poland","POL","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Poland","POL","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Poland","POL","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Poland","POL","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Poland","POL","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Poland","POL","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Poland","POL","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Poland","POL","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Poland","POL","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Poland","POL","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Poland","POL","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Poland","POL","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Poland","POL","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Saint Kitts and Nevis","KNA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Saint Kitts and Nevis","KNA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Saint Kitts and Nevis","KNA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Saint Kitts and Nevis","KNA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Saint Kitts and Nevis","KNA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Saint Kitts and Nevis","KNA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Saint Kitts and Nevis","KNA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Saint Kitts and Nevis","KNA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Saint Kitts and Nevis","KNA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Saint Kitts and Nevis","KNA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Saint Kitts and Nevis","KNA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Saint Kitts and Nevis","KNA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Saint Kitts and Nevis","KNA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Saint Vincent/Grenadines","VCT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Saint Vincent/Grenadines","VCT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Saint Vincent/Grenadines","VCT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Saint Vincent/Grenadines","VCT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Saint Vincent/Grenadines","VCT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Saint Vincent/Grenadines","VCT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Saint Vincent/Grenadines","VCT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Saint Vincent/Grenadines","VCT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Saint Vincent/Grenadines","VCT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Saint Vincent/Grenadines","VCT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Saint Vincent/Grenadines","VCT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Saint Vincent/Grenadines","VCT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Saint Vincent/Grenadines","VCT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Sao Tome and Principe","STP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Sao Tome and Principe","STP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Sao Tome and Principe","STP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Sao Tome and Principe","STP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Sao Tome and Principe","STP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Sao Tome and Principe","STP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Sao Tome and Principe","STP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Sao Tome and Principe","STP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Sao Tome and Principe","STP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Sao Tome and Principe","STP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Sao Tome and Principe","STP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Sao Tome and Principe","STP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Sao Tome and Principe","STP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Senegal","SEN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Senegal","SEN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
